   0.0000000e+00   2.0000000e+00   1.7800000e+00   2.3000000e+00
   5.0000000e-03   2.0000000e+00   1.7800000e+00   2.2953183e+00
   1.0000000e-02   2.0000000e+00   1.7800000e+00   2.2869607e+00
   1.5000000e-02   2.0000000e+00   1.7800000e+00   2.2820995e+00
   2.0000000e-02   2.0000000e+00   1.7800000e+00   2.2798502e+00
   2.5000000e-02   2.0000000e+00   1.7800000e+00   2.2786348e+00
   3.0000000e-02   2.0000000e+00   1.7800000e+00   2.2784033e+00
   3.5000000e-02   2.0000000e+00   1.7800000e+00   2.2780287e+00
   4.0000000e-02   5.0596443e+00   1.7800000e+00   2.2653497e+00
   4.5000000e-02   5.3665631e+00   1.7800000e+00   2.2280123e+00
   5.0000000e-02   5.6568542e+00   1.7800000e+00   2.1845938e+00
   5.5000000e-02   5.9329588e+00   1.7800000e+00   2.1518735e+00
   6.0000000e-02   6.1967734e+00   1.7800000e+00   2.1239714e+00
   6.5000000e-02   6.4498062e+00   1.7800000e+00   2.0992610e+00
   7.0000000e-02   6.6932802e+00   1.7800000e+00   2.0752060e+00
   7.5000000e-02   6.9282032e+00   1.7800000e+00   2.0514433e+00
   8.0000000e-02   7.1554175e+00   1.7800000e+00   2.0278057e+00
   8.5000000e-02   7.3756356e+00   1.7800000e+00   2.0032857e+00
   9.0000000e-02   7.5894664e+00   1.7800000e+00   1.9786962e+00
   9.5000000e-02   7.7974355e+00   1.7800000e+00   1.9529504e+00
   1.0000000e-01   8.0000000e+00   1.7800000e+00   1.9266243e+00
   1.0500000e-01   8.0000000e+00   1.7800000e+00   1.9013765e+00
   1.1000000e-01   8.0000000e+00   1.7800000e+00   1.8805205e+00
   1.1500000e-01   8.0000000e+00   1.7800000e+00   1.8647210e+00
   1.2000000e-01   8.0000000e+00   1.7800000e+00   1.8517357e+00
   1.2500000e-01   8.0000000e+00   1.7800000e+00   1.8415713e+00
   1.3000000e-01   8.0000000e+00   1.7800000e+00   1.8331368e+00
   1.3500000e-01   8.0000000e+00   1.7800000e+00   1.8262611e+00
   1.4000000e-01   8.0000000e+00   1.7800000e+00   1.8207077e+00
   1.4500000e-01   8.0000000e+00   1.7800000e+00   1.8159190e+00
   1.5000000e-01   8.0000000e+00   1.7800000e+00   1.8121835e+00
   1.5500000e-01   8.0000000e+00   1.7800000e+00   1.8088535e+00
   1.6000000e-01   8.0000000e+00   1.7800000e+00   1.8062405e+00
   1.6500000e-01   8.0000000e+00   1.7800000e+00   1.8039712e+00
   1.7000000e-01   8.0000000e+00   1.7800000e+00   1.8020777e+00
   1.7500000e-01   8.0000000e+00   1.7800000e+00   1.8005452e+00
   1.8000000e-01   8.0000000e+00   1.7800000e+00   1.7991718e+00
   1.8500000e-01   8.0000000e+00   1.7800000e+00   1.7981069e+00
   1.9000000e-01   8.0000000e+00   1.7800000e+00   1.7971459e+00
   1.9500000e-01   8.0000000e+00   1.7800000e+00   1.7963656e+00
   2.0000000e-01   8.0000000e+00   1.7800000e+00   1.7957197e+00
   2.0500000e-01   8.0000000e+00   1.7800000e+00   1.7951345e+00
   2.1000000e-01   8.0000000e+00   1.7800000e+00   1.7946971e+00
   2.1500000e-01   8.0000000e+00   1.7800000e+00   1.7942757e+00
   2.2000000e-01   8.0000000e+00   1.7800000e+00   1.7939555e+00
   2.2500000e-01   8.0000000e+00   1.7800000e+00   1.7936771e+00
   2.3000000e-01   8.0000000e+00   1.7800000e+00   1.7934220e+00
   2.3500000e-01   8.0000000e+00   1.7800000e+00   1.7932510e+00
   2.4000000e-01   8.0000000e+00   1.7800000e+00   1.7930480e+00
   2.4500000e-01   8.0000000e+00   1.7800000e+00   1.7929388e+00
   2.5000000e-01   8.0000000e+00   1.7800000e+00   1.7927913e+00
   2.5500000e-01   8.0000000e+00   1.7800000e+00   1.7927083e+00
   2.6000000e-01   8.0000000e+00   1.7800000e+00   1.7926137e+00
   2.6500000e-01   8.0000000e+00   1.7800000e+00   1.7925424e+00
   2.7000000e-01   8.0000000e+00   1.7800000e+00   1.7924858e+00
   2.7500000e-01   8.0000000e+00   1.7800000e+00   1.7924276e+00
   2.8000000e-01   8.0000000e+00   1.7800000e+00   1.7923903e+00
   2.8500000e-01   8.0000000e+00   1.7800000e+00   1.7923497e+00
   2.9000000e-01   8.0000000e+00   1.7800000e+00   1.7923197e+00
   2.9500000e-01   8.0000000e+00   1.7800000e+00   1.7922948e+00
   3.0000000e-01   8.0000000e+00   1.7800000e+00   1.7922703e+00
   3.0500000e-01   8.0000000e+00   1.7800000e+00   1.7922537e+00
   3.1000000e-01   8.0000000e+00   1.7800000e+00   1.7922376e+00
   3.1500000e-01   8.0000000e+00   1.7800000e+00   1.7922223e+00
   3.2000000e-01   8.0000000e+00   1.7800000e+00   1.7922155e+00
   3.2500000e-01   8.0000000e+00   1.7800000e+00   1.7921998e+00
   3.3000000e-01   8.0000000e+00   1.7800000e+00   1.7921988e+00
   3.3500000e-01   8.0000000e+00   1.7800000e+00   1.7921855e+00
   3.4000000e-01   8.0000000e+00   1.7800000e+00   1.7921847e+00
   3.4500000e-01   8.0000000e+00   1.7800000e+00   1.7921774e+00
   3.5000000e-01   8.0000000e+00   1.7800000e+00   1.7921730e+00
   3.5500000e-01   8.0000000e+00   1.7800000e+00   1.7921725e+00
   3.6000000e-01   8.0000000e+00   1.7800000e+00   1.7921645e+00
   3.6500000e-01   8.0000000e+00   1.7800000e+00   1.7921686e+00
   3.7000000e-01   8.0000000e+00   1.7800000e+00   1.7921593e+00
   3.7500000e-01   8.0000000e+00   1.7800000e+00   1.7921648e+00
   3.8000000e-01   8.0000000e+00   1.7800000e+00   1.7921567e+00
   3.8500000e-01   8.0000000e+00   1.7800000e+00   1.7921612e+00
   3.9000000e-01   8.0000000e+00   1.7800000e+00   1.7921554e+00
   3.9500000e-01   8.0000000e+00   1.7800000e+00   1.7921582e+00
   4.0000000e-01   8.0000000e+00   1.7800000e+00   1.7921547e+00
   4.0500000e-01   8.0000000e+00   1.7800000e+00   1.7921559e+00
   4.1000000e-01   8.0000000e+00   1.7800000e+00   1.7921546e+00
   4.1500000e-01   8.0000000e+00   1.7800000e+00   1.7921537e+00
   4.2000000e-01   8.0000000e+00   1.7800000e+00   1.7921551e+00
   4.2500000e-01   8.0000000e+00   1.7800000e+00   1.7921515e+00
   4.3000000e-01   8.0000000e+00   1.7800000e+00   1.7921562e+00
   4.3500000e-01   8.0000000e+00   1.7800000e+00   1.7921493e+00
   4.4000000e-01   8.0000000e+00   1.7800000e+00   1.7921574e+00
   4.4500000e-01   8.0000000e+00   1.7800000e+00   1.7921474e+00
   4.5000000e-01   8.0000000e+00   1.7800000e+00   1.7921583e+00
   4.5500000e-01   8.0000000e+00   1.7800000e+00   1.7921464e+00
   4.6000000e-01   8.0000000e+00   1.7800000e+00   1.7921585e+00
   4.6500000e-01   8.0000000e+00   1.7800000e+00   1.7921462e+00
   4.7000000e-01   8.0000000e+00   1.7800000e+00   1.7921580e+00
   4.7500000e-01   8.0000000e+00   1.7800000e+00   1.7921468e+00
   4.8000000e-01   8.0000000e+00   1.7800000e+00   1.7921568e+00
   4.8500000e-01   8.0000000e+00   1.7800000e+00   1.7921480e+00
   4.9000000e-01   8.0000000e+00   1.7800000e+00   1.7921553e+00
   4.9500000e-01   8.0000000e+00   1.7800000e+00   1.7921495e+00
   5.0000000e-01   8.0000000e+00   1.7800000e+00   1.7921536e+00
