   0.0000000e+00   2.0000000e+00   1.9000000e+00   2.3000000e+00
   5.0000000e-03   2.0000000e+00   1.9000000e+00   2.2954536e+00
   1.0000000e-02   2.0000000e+00   1.9000000e+00   2.2874267e+00
   1.5000000e-02   2.0000000e+00   1.9000000e+00   2.2827731e+00
   2.0000000e-02   2.0000000e+00   1.9000000e+00   2.2804622e+00
   2.5000000e-02   2.0000000e+00   1.9000000e+00   2.2790823e+00
   3.0000000e-02   2.0000000e+00   1.9000000e+00   2.2786877e+00
   3.5000000e-02   2.0000000e+00   1.9000000e+00   2.2782025e+00
   4.0000000e-02   4.1992063e+00   1.9000000e+00   2.2703755e+00
   4.5000000e-02   4.4539308e+00   1.9000000e+00   2.2474890e+00
   5.0000000e-02   4.6948553e+00   1.9000000e+00   2.2208166e+00
   5.5000000e-02   4.9240058e+00   1.9000000e+00   2.2002759e+00
   6.0000000e-02   5.1429563e+00   1.9000000e+00   2.1824065e+00
   6.5000000e-02   5.3529587e+00   1.9000000e+00   2.1666421e+00
   7.0000000e-02   5.5550278e+00   1.9000000e+00   2.1513387e+00
   7.5000000e-02   5.7500000e+00   1.9000000e+00   2.1364040e+00
   8.0000000e-02   5.9385745e+00   1.9000000e+00   2.1216849e+00
   8.5000000e-02   6.1213424e+00   1.9000000e+00   2.1065826e+00
   9.0000000e-02   6.2988094e+00   1.9000000e+00   2.0916464e+00
   9.5000000e-02   6.4714115e+00   1.9000000e+00   2.0761777e+00
   1.0000000e-01   6.6395281e+00   1.9000000e+00   2.0606077e+00
   1.0500000e-01   6.8034918e+00   1.9000000e+00   2.0446908e+00
   1.1000000e-01   6.9635958e+00   1.9000000e+00   2.0283278e+00
   1.1500000e-01   7.1201007e+00   1.9000000e+00   2.0117910e+00
   1.2000000e-01   7.2732386e+00   1.9000000e+00   1.9946301e+00
   1.2500000e-01   7.4232181e+00   1.9000000e+00   1.9772460e+00
   1.3000000e-01   7.5702268e+00   1.9000000e+00   1.9592883e+00
   1.3500000e-01   7.7144345e+00   1.9000000e+00   1.9408748e+00
   1.4000000e-01   7.8559956e+00   1.9000000e+00   1.9220227e+00
   1.4500000e-01   7.9950506e+00   1.9000000e+00   1.9024785e+00
   1.5000000e-01   8.1317280e+00   1.9000000e+00   1.8825328e+00
   1.5500000e-01   8.2661458e+00   1.9000000e+00   1.8617828e+00
   1.6000000e-01   8.3984125e+00   1.9000000e+00   1.8405063e+00
   1.6500000e-01   8.5286283e+00   1.9000000e+00   1.8184197e+00
   1.7000000e-01   8.6568855e+00   1.9000000e+00   1.7955888e+00
   1.7500000e-01   8.7832701e+00   1.9000000e+00   1.7719376e+00
   1.8000000e-01   8.9078617e+00   1.9000000e+00   1.7473341e+00
   1.8500000e-01   9.0307346e+00   1.9000000e+00   1.7218061e+00
   1.9000000e-01   9.1519579e+00   1.9000000e+00   1.6951646e+00
   1.9500000e-01   9.2715964e+00   1.9000000e+00   1.6673919e+00
   2.0000000e-01   9.3897107e+00   1.9000000e+00   1.6383489e+00
   2.0500000e-01   9.5063575e+00   1.9000000e+00   1.6079102e+00
   2.1000000e-01   9.6215903e+00   1.9000000e+00   1.5759802e+00
   2.1500000e-01   9.7354592e+00   1.9000000e+00   1.5423675e+00
   2.2000000e-01   9.8480116e+00   1.9000000e+00   1.5069407e+00
   2.2500000e-01   9.9592921e+00   1.9000000e+00   1.4695122e+00
   2.3000000e-01   1.0069343e+01   1.9000000e+00   1.4298499e+00
   2.3500000e-01   1.0178204e+01   1.9000000e+00   1.3877975e+00
   2.4000000e-01   1.0285913e+01   1.9000000e+00   1.3430193e+00
   2.4500000e-01   1.0392505e+01   1.9000000e+00   1.2953694e+00
   2.5000000e-01   1.0498016e+01   1.9000000e+00   1.2444585e+00
   2.5500000e-01   1.0602476e+01   1.9000000e+00   1.1901276e+00
   2.6000000e-01   1.0705917e+01   1.9000000e+00   1.1320095e+00
   2.6500000e-01   1.0808369e+01   1.9000000e+00   1.0699626e+00
   2.7000000e-01   1.0909858e+01   1.9000000e+00   1.0037427e+00
   2.7500000e-01   1.1010412e+01   1.9000000e+00   9.3334110e-01
   2.8000000e-01   1.1110056e+01   1.9000000e+00   8.5878533e-01
   2.8500000e-01   1.1208813e+01   1.9000000e+00   7.8038671e-01
