   0.0000000e+00   5.5000000e+00   2.3000000e+00
   5.0000000e-03   4.2834043e+00   2.2718396e+00
   1.0000000e-02   3.3359186e+00   2.2324402e+00
   1.5000000e-02   2.5980160e+00   2.2301188e+00
   2.0000000e-02   2.0233369e+00   2.2430167e+00
   2.5000000e-02   1.5757764e+00   2.2569924e+00
   3.0000000e-02   1.2272159e+00   2.2717570e+00
   3.5000000e-02   9.5575669e-01   2.2804317e+00
   4.0000000e-02   7.4434406e-01   2.2883399e+00
   4.5000000e-02   5.7969574e-01   2.2925860e+00
   5.0000000e-02   4.5146749e-01   2.2951531e+00
   5.5000000e-02   3.5160324e-01   2.2977568e+00
   6.0000000e-02   2.7382888e-01   2.2977652e+00
   6.5000000e-02   2.1325814e-01   2.2995163e+00
   7.0000000e-02   1.6608561e-01   2.2990643e+00
   7.5000000e-02   1.2934760e-01   2.2997744e+00
   8.0000000e-02   1.0073601e-01   2.2998544e+00
   8.5000000e-02   7.8453286e-02   2.2996499e+00
   9.0000000e-02   6.1099481e-02   2.3001938e+00
   9.5000000e-02   4.7584324e-02   2.2997006e+00
   1.0000000e-01   3.7058708e-02   2.3001273e+00
   1.0500000e-01   2.8861351e-02   2.2999502e+00
   1.1000000e-01   2.2477243e-02   2.2998989e+00
   1.1500000e-01   1.7505294e-02   2.3001618e+00
   1.2000000e-01   1.3633137e-02   2.2997997e+00
   1.2500000e-01   1.0617498e-02   2.3001560e+00
   1.3000000e-01   8.2689156e-03   2.2999223e+00
   1.3500000e-01   6.4398379e-03   2.2999663e+00
   1.4000000e-01   5.0153508e-03   2.3001354e+00
   1.4500000e-01   3.9059591e-03   2.2997833e+00
   1.5000000e-01   3.0419640e-03   2.3002538e+00
   1.5500000e-01   2.3690840e-03   2.2997582e+00
   1.6000000e-01   1.8450445e-03   2.3002008e+00
   1.6500000e-01   1.4369221e-03   2.2998775e+00
   1.7000000e-01   1.1190760e-03   2.3000513e+00
   1.7500000e-01   8.7153729e-04   2.3000175e+00
   1.8000000e-01   6.7875392e-04   2.2999402e+00
   1.8500000e-01   5.2861409e-04   2.3000740e+00
   1.9000000e-01   4.1168506e-04   2.2999325e+00
   1.9500000e-01   3.2062065e-04   2.3000404e+00
   2.0000000e-01   2.4969961e-04   2.2999848e+00
   2.0500000e-01   1.9446625e-04   2.2999899e+00
   2.1000000e-01   1.5145047e-04   2.3000141e+00
   2.1500000e-01   1.1794975e-04   2.2999925e+00
   2.2000000e-01   9.1859354e-05   2.2999806e+00
   2.2500000e-01   7.1540137e-05   2.3000512e+00
   2.3000000e-01   5.5715515e-05   2.2999145e+00
   2.3500000e-01   4.3391287e-05   2.3001125e+00
   2.4000000e-01   3.3793168e-05   2.2998761e+00
   2.4500000e-01   2.6318146e-05   2.3001239e+00
   2.5000000e-01   2.0496592e-05   2.2998965e+00
   2.5500000e-01   1.5962762e-05   2.3000786e+00
   2.6000000e-01   1.2431812e-05   2.2999561e+00
   2.6500000e-01   9.6819047e-06   2.3000140e+00
   2.7000000e-01   7.5402750e-06   2.3000113e+00
   2.7500000e-01   5.8723721e-06   2.2999723e+00
   2.8000000e-01   4.5734080e-06   2.3000338e+00
   2.8500000e-01   3.5617737e-06   2.2999660e+00
   2.9000000e-01   2.7739121e-06   2.3000286e+00
   2.9500000e-01   2.1603250e-06   2.2999767e+00
   3.0000000e-01   1.6824628e-06   2.3000195e+00
   3.0500000e-01   1.3103033e-06   2.2999807e+00
   3.1000000e-01   1.0204652e-06   2.3000231e+00
   3.1500000e-01   7.9473914e-07   2.2999715e+00
   3.2000000e-01   6.1894346e-07   2.3000348e+00
   3.2500000e-01   4.8203365e-07   2.2999618e+00
   3.3000000e-01   3.7540819e-07   2.3000379e+00
   3.3500000e-01   2.9236819e-07   2.2999674e+00
   3.4000000e-01   2.2769657e-07   2.3000220e+00
   3.4500000e-01   1.7733027e-07   2.2999908e+00
   3.5000000e-01   1.3810495e-07   2.2999928e+00
   3.5500000e-01   1.0755625e-07   2.3000202e+00
   3.6000000e-01   8.3764889e-08   2.2999665e+00
   3.6500000e-01   6.5236161e-08   2.3000401e+00
   3.7000000e-01   5.0805973e-08   2.2999556e+00
   3.7500000e-01   3.9567732e-08   2.3000430e+00
   3.8000000e-01   3.0815380e-08   2.2999610e+00
   3.8500000e-01   2.3999042e-08   2.3000328e+00
   3.9000000e-01   1.8690473e-08   2.2999749e+00
   3.9500000e-01   1.4556155e-08   2.3000179e+00
   4.0000000e-01   1.1336345e-08   2.2999897e+00
   4.0500000e-01   8.8287543e-09   2.3000035e+00
   4.1000000e-01   6.8758408e-09   2.3000034e+00
   4.1500000e-01   5.3549102e-09   2.2999892e+00
   4.2000000e-01   4.1704082e-09   2.3000184e+00
   4.2500000e-01   3.2479172e-09   2.2999726e+00
   4.3000000e-01   2.5294805e-09   2.3000365e+00
   4.3500000e-01   1.9699614e-09   2.2999542e+00
   4.4000000e-01   1.5342075e-09   2.3000550e+00
   4.4500000e-01   1.1948420e-09   2.2999387e+00
   4.5000000e-01   9.3054386e-10   2.3000676e+00
   4.5500000e-01   7.2470828e-10   2.2999319e+00
   4.6000000e-01   5.6440338e-10   2.3000693e+00
   4.6500000e-01   4.3955779e-10   2.2999364e+00
   4.7000000e-01   3.4232795e-10   2.3000593e+00
   4.7500000e-01   2.6660528e-10   2.2999504e+00
   4.8000000e-01   2.0763240e-10   2.3000410e+00
   4.8500000e-01   1.6170428e-10   2.2999697e+00
   4.9000000e-01   1.2593542e-10   2.3000192e+00
   4.9500000e-01   9.8078601e-11   2.2999904e+00
   5.0000000e-01   7.6383691e-11   2.2999977e+00
