   0.0000000e+00   2.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.3000000e+00
   5.0000000e-03   2.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.2948910e+00
   1.0000000e-02   2.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.2854573e+00
   1.5000000e-02   2.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.2798886e+00
   2.0000000e-02   2.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.2778851e+00
   2.5000000e-02   2.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.2773437e+00
   3.0000000e-02   2.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.2777454e+00
   3.5000000e-02   2.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.2777461e+00
   4.0000000e-02   4.0249224e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.2701370e+00
   4.5000000e-02   4.2690748e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.2465087e+00
   5.0000000e-02   4.5000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.2181924e+00
   5.5000000e-02   4.7196398e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.1972557e+00
   6.0000000e-02   4.9295030e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.1809433e+00
   6.5000000e-02   5.1307894e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.1675070e+00
   7.0000000e-02   5.3244718e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.1543601e+00
   7.5000000e-02   5.5113519e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.1413034e+00
   8.0000000e-02   5.6920998e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.1281945e+00
   8.5000000e-02   5.8672822e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.1144937e+00
   9.0000000e-02   6.0373835e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.1009278e+00
   9.5000000e-02   6.2028219e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.0867182e+00
   1.0000000e-01   6.3639610e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.0724460e+00
   1.0500000e-01   6.5211195e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.0578183e+00
   1.1000000e-01   6.6745786e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.0427422e+00
   1.1500000e-01   6.8245879e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.0275807e+00
   1.2000000e-01   6.9713700e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   2.0117560e+00
   1.2500000e-01   7.1151247e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.9958237e+00
   1.3000000e-01   7.2560320e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.9793152e+00
   1.3500000e-01   7.3942545e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.9624150e+00
   1.4000000e-01   7.5299402e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.9451596e+00
   1.4500000e-01   7.6632239e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.9272117e+00
   1.5000000e-01   7.7942286e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.9090025e+00
   1.5500000e-01   7.9230676e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.8899839e+00
   1.6000000e-01   8.0498447e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.8705626e+00
   1.6500000e-01   8.1746560e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.8503892e+00
   1.7000000e-01   8.2975900e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.8295359e+00
   1.7500000e-01   8.4187291e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.8079931e+00
   1.8000000e-01   8.5381497e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.7855280e+00
   1.8500000e-01   8.6559228e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.7622911e+00
   1.9000000e-01   8.7721149e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.7379964e+00
   1.9500000e-01   8.8867879e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.7126879e+00
   2.0000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.6862222e+00
   2.0500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.6599710e+00
   2.1000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.6365820e+00
   2.1500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.6161885e+00
   2.2000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.5979672e+00
   2.2500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.5815665e+00
   2.3000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.5665936e+00
   2.3500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.5529062e+00
   2.4000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.5401673e+00
   2.4500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.5283809e+00
   2.5000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.5172622e+00
   2.5500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.5068441e+00
   2.6000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.4969352e+00
   2.6500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.4875301e+00
   2.7000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.4785326e+00
   2.7500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.4698978e+00
   2.8000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.4615862e+00
   2.8500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.4535451e+00
   2.9000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.4457500e+00
   2.9500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.4381624e+00
   3.0000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.4307568e+00
   3.0500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.4235057e+00
   3.1000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.4163905e+00
   3.1500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.4093788e+00
   3.2000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.4024692e+00
   3.2500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3956174e+00
   3.3000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3888366e+00
   3.3500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3820777e+00
   3.4000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3753543e+00
   3.4500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3686277e+00
   3.5000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3618965e+00
   3.5500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3551425e+00
   3.6000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3483431e+00
   3.6500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3415003e+00
   3.7000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3345744e+00
   3.7500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3275794e+00
   3.8000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3204672e+00
   3.8500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3132535e+00
   3.9000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.3058903e+00
   3.9500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.2983873e+00
   4.0000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.2907018e+00
   4.0500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.2828317e+00
   4.1000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.2747435e+00
   4.1500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.2664190e+00
   4.2000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.2578362e+00
   4.2500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.2489569e+00
   4.3000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.2397723e+00
   4.3500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.2302215e+00
   4.4000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.2203084e+00
   4.4500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.2099488e+00
   4.5000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.1991557e+00
   4.5500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.1878237e+00
   4.6000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.1759680e+00
   4.6500000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.1634667e+00
   4.7000000e-01   9.0000000e+00   6.1000000e+00   3.6000000e+00   1.7800000e+00   1.1503277e+00
